filename,processed_at
../storage/app/private/issues/SPARK/SPARK-39960.json,2025-11-12 03:23:31
../storage/app/private/issues/SPARK/SPARK-20433.json,2025-11-12 03:23:38
../storage/app/private/issues/SPARK/SPARK-39633.json,2025-11-12 03:23:44
../storage/app/private/issues/SPARK/SPARK-27659.json,2025-11-12 03:23:46
../storage/app/private/issues/SPARK/SPARK-28601.json,2025-11-12 03:23:59
../storage/app/private/issues/SPARK/SPARK-21229.json,2025-11-12 03:24:03
../storage/app/private/issues/SPARK/SPARK-42748.json,2025-11-12 03:24:39
../storage/app/private/issues/SPARK/SPARK-4294.json,2025-11-12 03:24:51
../storage/app/private/issues/SPARK/SPARK-10996.json,2025-11-12 03:25:02
../storage/app/private/issues/SPARK/SPARK-12120.json,2025-11-12 03:25:11
../storage/app/private/issues/SPARK/SPARK-5961.json,2025-11-12 03:25:19
../storage/app/private/issues/SPARK/SPARK-23188.json,2025-11-12 03:25:26
../storage/app/private/issues/SPARK/SPARK-14019.json,2025-11-12 03:25:41
../storage/app/private/issues/SPARK/SPARK-41051.json,2025-11-12 03:25:55
../storage/app/private/issues/SPARK/SPARK-35325.json,2025-11-12 03:25:58
../storage/app/private/issues/SPARK/SPARK-5280.json,2025-11-12 03:25:59
../storage/app/private/issues/SPARK/SPARK-33651.json,2025-11-12 03:26:09
../storage/app/private/issues/SPARK/SPARK-10400.json,2025-11-12 03:26:19
../storage/app/private/issues/SPARK/SPARK-39312.json,2025-11-12 03:26:42
../storage/app/private/issues/SPARK/SPARK-51670.json,2025-11-12 03:26:50
../storage/app/private/issues/SPARK/SPARK-24913.json,2025-11-12 03:27:07
../storage/app/private/issues/SPARK/SPARK-17640.json,2025-11-12 03:27:10
../storage/app/private/issues/SPARK/SPARK-5587.json,2025-11-12 03:27:20
../storage/app/private/issues/SPARK/SPARK-18909.json,2025-11-12 03:27:23
../storage/app/private/issues/SPARK/SPARK-5056.json,2025-11-12 03:27:25
../storage/app/private/issues/SPARK/SPARK-27277.json,2025-11-12 03:27:27
../storage/app/private/issues/SPARK/SPARK-23962.json,2025-11-12 03:27:30
../storage/app/private/issues/SPARK/SPARK-12956.json,2025-11-12 03:27:31
../storage/app/private/issues/SPARK/SPARK-25079.json,2025-11-12 03:27:38
../storage/app/private/issues/SPARK/SPARK-2095.json,2025-11-12 03:27:40
../storage/app/private/issues/SPARK/SPARK-32696.json,2025-11-12 03:27:51
../storage/app/private/issues/SPARK/SPARK-20723.json,2025-11-12 03:28:15
../storage/app/private/issues/SPARK/SPARK-18557.json,2025-11-12 03:28:18
../storage/app/private/issues/SPARK/SPARK-708.json,2025-11-12 03:28:20
../storage/app/private/issues/SPARK/SPARK-29655.json,2025-11-12 03:28:48
../storage/app/private/issues/SPARK/SPARK-28691.json,2025-11-12 03:30:09
../storage/app/private/issues/SPARK/SPARK-5243.json,2025-11-12 03:30:11
../storage/app/private/issues/SPARK/SPARK-44107.json,2025-11-12 03:30:13
../storage/app/private/issues/SPARK/SPARK-41089.json,2025-11-12 03:30:18
../storage/app/private/issues/SPARK/SPARK-2122.json,2025-11-12 03:30:39
../storage/app/private/issues/SPARK/SPARK-4224.json,2025-11-12 03:31:00
../storage/app/private/issues/SPARK/SPARK-5232.json,2025-11-12 03:31:02
../storage/app/private/issues/SPARK/SPARK-9372.json,2025-11-12 03:32:26
../storage/app/private/issues/SPARK/SPARK-40003.json,2025-11-12 03:32:36
../storage/app/private/issues/SPARK/SPARK-4156.json,2025-11-12 03:34:00
../storage/app/private/issues/SPARK/SPARK-4406.json,2025-11-12 03:34:05
../storage/app/private/issues/SPARK/SPARK-30543.json,2025-11-12 03:34:07
../storage/app/private/issues/SPARK/SPARK-2272.json,2025-11-12 03:34:09
../storage/app/private/issues/SPARK/SPARK-27031.json,2025-11-12 03:34:23
../storage/app/private/issues/SPARK/SPARK-12238.json,2025-11-12 03:34:26
../storage/app/private/issues/SPARK/SPARK-20557.json,2025-11-12 03:34:40
../storage/app/private/issues/SPARK/SPARK-14036.json,2025-11-12 03:35:41
../storage/app/private/issues/SPARK/SPARK-23875.json,2025-11-12 03:36:03
../storage/app/private/issues/SPARK/SPARK-6583.json,2025-11-12 03:36:31
../storage/app/private/issues/SPARK/SPARK-23389.json,2025-11-12 03:36:34
../storage/app/private/issues/SPARK/SPARK-44582.json,2025-11-12 03:36:38
../storage/app/private/issues/SPARK/SPARK-1580.json,2025-11-12 03:37:50
../storage/app/private/issues/SPARK/SPARK-3327.json,2025-11-12 03:37:56
../storage/app/private/issues/SPARK/SPARK-18188.json,2025-11-12 03:38:32
../storage/app/private/issues/SPARK/SPARK-4716.json,2025-11-12 03:38:34
../storage/app/private/issues/SPARK/SPARK-13118.json,2025-11-12 03:38:39
../storage/app/private/issues/SPARK/SPARK-2293.json,2025-11-12 03:38:42
../storage/app/private/issues/SPARK/SPARK-14362.json,2025-11-12 03:40:31
../storage/app/private/issues/SPARK/SPARK-32457.json,2025-11-12 03:40:33
../storage/app/private/issues/SPARK/SPARK-6426.json,2025-11-12 03:40:36
../storage/app/private/issues/SPARK/SPARK-28006.json,2025-11-12 03:40:37
../storage/app/private/issues/SPARK/SPARK-2255.json,2025-11-12 03:40:38
../storage/app/private/issues/SPARK/SPARK-41893.json,2025-11-12 03:40:46
../storage/app/private/issues/SPARK/SPARK-45780.json,2025-11-12 03:40:57
../storage/app/private/issues/SPARK/SPARK-2166.json,2025-11-12 03:41:03
../storage/app/private/issues/SPARK/SPARK-7547.json,2025-11-12 03:41:16
../storage/app/private/issues/SPARK/SPARK-47246.json,2025-11-12 03:41:35
../storage/app/private/issues/SPARK/SPARK-46655.json,2025-11-12 03:41:58
../storage/app/private/issues/SPARK/SPARK-11743.json,2025-11-12 03:42:12
../storage/app/private/issues/SPARK/SPARK-881.json,2025-11-12 03:42:14
../storage/app/private/issues/SPARK/SPARK-1391.json,2025-11-12 03:43:37
../storage/app/private/issues/SPARK/SPARK-33510.json,2025-11-12 03:43:46
../storage/app/private/issues/SPARK/SPARK-30605.json,2025-11-12 03:43:48
../storage/app/private/issues/SPARK/SPARK-21602.json,2025-11-12 03:43:54
../storage/app/private/issues/SPARK/SPARK-32704.json,2025-11-12 03:44:08
../storage/app/private/issues/SPARK/SPARK-21668.json,2025-11-12 03:44:29
../storage/app/private/issues/SPARK/SPARK-30643.json,2025-11-12 03:44:31
../storage/app/private/issues/SPARK/SPARK-25974.json,2025-11-12 03:44:33
../storage/app/private/issues/SPARK/SPARK-26212.json,2025-11-12 03:44:38
../storage/app/private/issues/SPARK/SPARK-50049.json,2025-11-12 03:44:50
../storage/app/private/issues/SPARK/SPARK-2413.json,2025-11-12 03:44:51
../storage/app/private/issues/SPARK/SPARK-46994.json,2025-11-12 03:44:54
../storage/app/private/issues/SPARK/SPARK-961.json,2025-11-12 03:44:55
../storage/app/private/issues/SPARK/SPARK-8018.json,2025-11-12 03:45:42
../storage/app/private/issues/SPARK/SPARK-2719.json,2025-11-12 03:45:44
../storage/app/private/issues/SPARK/SPARK-27135.json,2025-11-12 03:45:45
../storage/app/private/issues/SPARK/SPARK-50290.json,2025-11-12 03:45:47
../storage/app/private/issues/SPARK/SPARK-17144.json,2025-11-12 03:45:50
../storage/app/private/issues/SPARK/SPARK-11546.json,2025-11-12 03:45:54
../storage/app/private/issues/SPARK/SPARK-14410.json,2025-11-12 03:46:40
../storage/app/private/issues/SPARK/SPARK-33690.json,2025-11-12 03:47:10
../storage/app/private/issues/SPARK/SPARK-21115.json,2025-11-12 03:47:39
../storage/app/private/issues/SPARK/SPARK-45574.json,2025-11-12 03:47:58
../storage/app/private/issues/SPARK/SPARK-32885.json,2025-11-12 03:48:15
../storage/app/private/issues/SPARK/SPARK-21854.json,2025-11-12 03:48:34
../storage/app/private/issues/SPARK/SPARK-12907.json,2025-11-12 03:48:37
../storage/app/private/issues/SPARK/SPARK-22090.json,2025-11-12 03:48:38
../storage/app/private/issues/SPARK/SPARK-13807.json,2025-11-12 03:48:45
../storage/app/private/issues/SPARK/SPARK-3382.json,2025-11-12 03:49:38
../storage/app/private/issues/SPARK/SPARK-40526.json,2025-11-12 03:49:41
../storage/app/private/issues/SPARK/SPARK-22049.json,2025-11-12 03:49:51
../storage/app/private/issues/SPARK/SPARK-42926.json,2025-11-12 03:49:57
../storage/app/private/issues/SPARK/SPARK-12134.json,2025-11-12 03:49:59
../storage/app/private/issues/SPARK/SPARK-13538.json,2025-11-12 03:50:14
../storage/app/private/issues/SPARK/SPARK-7421.json,2025-11-12 03:50:19
../storage/app/private/issues/SPARK/SPARK-23664.json,2025-11-12 03:50:21
../storage/app/private/issues/SPARK/SPARK-1890.json,2025-11-12 03:50:31
../storage/app/private/issues/SPARK/SPARK-50787.json,2025-11-12 03:50:34
../storage/app/private/issues/SPARK/SPARK-34384.json,2025-11-12 03:50:55
../storage/app/private/issues/SPARK/SPARK-46119.json,2025-11-12 03:51:01
../storage/app/private/issues/SPARK/SPARK-41195.json,2025-11-12 03:51:06
../storage/app/private/issues/SPARK/SPARK-24899.json,2025-11-12 03:51:09
../storage/app/private/issues/SPARK/SPARK-11809.json,2025-11-12 03:51:15
../storage/app/private/issues/SPARK/SPARK-3580.json,2025-11-12 03:51:25
../storage/app/private/issues/SPARK/SPARK-26343.json,2025-11-12 03:51:46
../storage/app/private/issues/SPARK/SPARK-40494.json,2025-11-12 03:51:52
../storage/app/private/issues/SPARK/SPARK-1508.json,2025-11-12 03:53:13
../storage/app/private/issues/SPARK/SPARK-27783.json,2025-11-12 03:53:17
../storage/app/private/issues/SPARK/SPARK-46650.json,2025-11-12 03:53:21
../storage/app/private/issues/SPARK/SPARK-49949.json,2025-11-12 03:53:25
../storage/app/private/issues/SPARK/SPARK-39625.json,2025-11-12 03:53:32
../storage/app/private/issues/SPARK/SPARK-17178.json,2025-11-12 03:53:51
../storage/app/private/issues/SPARK/SPARK-4016.json,2025-11-12 03:54:09
../storage/app/private/issues/SPARK/SPARK-47965.json,2025-11-12 03:54:16
../storage/app/private/issues/SPARK/SPARK-27678.json,2025-11-12 03:54:25
../storage/app/private/issues/SPARK/SPARK-18083.json,2025-11-12 03:54:33
../storage/app/private/issues/SPARK/SPARK-31196.json,2025-11-12 03:54:37
../storage/app/private/issues/SPARK/SPARK-40531.json,2025-11-12 03:54:40
../storage/app/private/issues/SPARK/SPARK-10270.json,2025-11-12 03:54:44
../storage/app/private/issues/SPARK/SPARK-11215.json,2025-11-12 03:56:49
../storage/app/private/issues/SPARK/SPARK-2581.json,2025-11-12 03:57:15
../storage/app/private/issues/SPARK/SPARK-1829.json,2025-11-12 03:57:17
../storage/app/private/issues/SPARK/SPARK-24558.json,2025-11-12 03:57:20
../storage/app/private/issues/SPARK/SPARK-44321.json,2025-11-12 03:57:22
../storage/app/private/issues/SPARK/SPARK-4472.json,2025-11-12 03:57:25
../storage/app/private/issues/SPARK/SPARK-11206.json,2025-11-12 03:59:36
../storage/app/private/issues/SPARK/SPARK-30694.json,2025-11-12 03:59:38
../storage/app/private/issues/SPARK/SPARK-34355.json,2025-11-12 04:00:06
../storage/app/private/issues/SPARK/SPARK-5154.json,2025-11-12 04:01:08
../storage/app/private/issues/SPARK/SPARK-31878.json,2025-11-12 04:01:24
../storage/app/private/issues/SPARK/SPARK-7571.json,2025-11-12 04:01:29
../storage/app/private/issues/SPARK/SPARK-46542.json,2025-11-12 04:01:37
../storage/app/private/issues/SPARK/SPARK-15419.json,2025-11-12 04:01:40
../storage/app/private/issues/SPARK/SPARK-50634.json,2025-11-12 04:01:45
../storage/app/private/issues/SPARK/SPARK-24803.json,2025-11-12 04:01:49
../storage/app/private/issues/SPARK/SPARK-6363.json,2025-11-12 04:02:20
../storage/app/private/issues/SPARK/SPARK-5753.json,2025-11-12 04:02:30
../storage/app/private/issues/SPARK/SPARK-7424.json,2025-11-12 04:02:58
../storage/app/private/issues/SPARK/SPARK-44917.json,2025-11-12 04:03:08
../storage/app/private/issues/SPARK/SPARK-39599.json,2025-11-12 04:03:15
../storage/app/private/issues/SPARK/SPARK-27634.json,2025-11-12 04:03:20
../storage/app/private/issues/SPARK/SPARK-26697.json,2025-11-12 04:03:28
../storage/app/private/issues/SPARK/SPARK-39666.json,2025-11-12 04:03:33
../storage/app/private/issues/SPARK/SPARK-4930.json,2025-11-12 04:03:40
../storage/app/private/issues/SPARK/SPARK-17187.json,2025-11-12 04:04:22
../storage/app/private/issues/SPARK/SPARK-29669.json,2025-11-12 04:04:26
../storage/app/private/issues/SPARK/SPARK-9528.json,2025-11-12 04:04:30
../storage/app/private/issues/SPARK/SPARK-3617.json,2025-11-12 04:04:40
../storage/app/private/issues/SPARK/SPARK-26235.json,2025-11-12 04:05:07
../storage/app/private/issues/SPARK/SPARK-49232.json,2025-11-12 04:05:14
../storage/app/private/issues/SPARK/SPARK-21730.json,2025-11-12 04:05:21
../storage/app/private/issues/SPARK/SPARK-1401.json,2025-11-12 04:05:27
../storage/app/private/issues/SPARK/SPARK-23077.json,2025-11-12 04:05:31
../storage/app/private/issues/SPARK/SPARK-11194.json,2025-11-12 04:05:38
../storage/app/private/issues/SPARK/SPARK-42930.json,2025-11-12 04:05:45
../storage/app/private/issues/SPARK/SPARK-5155.json,2025-11-12 04:08:07
../storage/app/private/issues/SPARK/SPARK-49924.json,2025-11-12 04:08:24
../storage/app/private/issues/SPARK/SPARK-11081.json,2025-11-12 04:08:28
../storage/app/private/issues/SPARK/SPARK-2495.json,2025-11-12 04:08:38
../storage/app/private/issues/SPARK/SPARK-2621.json,2025-11-12 04:08:56
../storage/app/private/issues/SPARK/SPARK-44721.json,2025-11-12 04:09:34
../storage/app/private/issues/SPARK/SPARK-16658.json,2025-11-12 04:09:37
../storage/app/private/issues/SPARK/SPARK-33984.json,2025-11-12 04:09:40
../storage/app/private/issues/SPARK/SPARK-2045.json,2025-11-12 04:11:01
../storage/app/private/issues/SPARK/SPARK-11735.json,2025-11-12 04:11:08
../storage/app/private/issues/SPARK/SPARK-2367.json,2025-11-12 04:11:11
../storage/app/private/issues/SPARK/SPARK-17331.json,2025-11-12 04:11:15
../storage/app/private/issues/SPARK/SPARK-38211.json,2025-11-12 04:11:18
../storage/app/private/issues/SPARK/SPARK-11268.json,2025-11-12 04:11:19
../storage/app/private/issues/SPARK/SPARK-16736.json,2025-11-12 04:11:33
../storage/app/private/issues/SPARK/SPARK-27057.json,2025-11-12 04:11:38
../storage/app/private/issues/SPARK/SPARK-27440.json,2025-11-12 04:11:40
../storage/app/private/issues/SPARK/SPARK-37934.json,2025-11-12 04:11:48
../storage/app/private/issues/SPARK/SPARK-52046.json,2025-11-12 04:11:51
../storage/app/private/issues/SPARK/SPARK-40276.json,2025-11-12 04:12:11
../storage/app/private/issues/SPARK/SPARK-23793.json,2025-11-12 04:12:13
../storage/app/private/issues/SPARK/SPARK-39877.json,2025-11-12 04:12:45
../storage/app/private/issues/SPARK/SPARK-3811.json,2025-11-12 04:13:07
../storage/app/private/issues/SPARK/SPARK-21988.json,2025-11-12 04:13:18
../storage/app/private/issues/SPARK/SPARK-46944.json,2025-11-12 04:13:36
../storage/app/private/issues/SPARK/SPARK-30221.json,2025-11-12 04:13:40
../storage/app/private/issues/SPARK/SPARK-2401.json,2025-11-12 04:13:45
../storage/app/private/issues/SPARK/SPARK-17935.json,2025-11-12 04:14:14
../storage/app/private/issues/SPARK/SPARK-13466.json,2025-11-12 04:14:38
../storage/app/private/issues/SPARK/SPARK-12431.json,2025-11-12 04:14:44
../storage/app/private/issues/SPARK/SPARK-7423.json,2025-11-12 04:14:47
../storage/app/private/issues/SPARK/SPARK-14819.json,2025-11-12 04:15:15
../storage/app/private/issues/SPARK/SPARK-30237.json,2025-11-12 04:15:24
../storage/app/private/issues/SPARK/SPARK-20056.json,2025-11-12 04:15:31
../storage/app/private/issues/SPARK/SPARK-12991.json,2025-11-12 04:15:38
../storage/app/private/issues/SPARK/SPARK-975.json,2025-11-12 04:16:02
../storage/app/private/issues/SPARK/SPARK-48459.json,2025-11-12 04:17:17
../storage/app/private/issues/SPARK/SPARK-18809.json,2025-11-12 04:17:20
../storage/app/private/issues/SPARK/SPARK-9436.json,2025-11-12 04:17:23
../storage/app/private/issues/SPARK/SPARK-41121.json,2025-11-12 04:17:25
../storage/app/private/issues/SPARK/SPARK-900.json,2025-11-12 04:17:28
../storage/app/private/issues/SPARK/SPARK-14646.json,2025-11-12 04:17:38
../storage/app/private/issues/SPARK/SPARK-37041.json,2025-11-12 04:17:40
../storage/app/private/issues/SPARK/SPARK-28091.json,2025-11-12 04:17:48
../storage/app/private/issues/SPARK/SPARK-8734.json,2025-11-12 04:17:50
../storage/app/private/issues/SPARK/SPARK-12392.json,2025-11-12 04:17:56
../storage/app/private/issues/SPARK/SPARK-9247.json,2025-11-12 04:18:14
../storage/app/private/issues/SPARK/SPARK-12202.json,2025-11-12 04:18:17
../storage/app/private/issues/SPARK/SPARK-4946.json,2025-11-12 04:18:57
../storage/app/private/issues/SPARK/SPARK-25223.json,2025-11-12 04:19:03
../storage/app/private/issues/SPARK/SPARK-41239.json,2025-11-12 04:19:06
../storage/app/private/issues/SPARK/SPARK-13504.json,2025-11-12 04:19:09
../storage/app/private/issues/SPARK/SPARK-33421.json,2025-11-12 04:19:12
../storage/app/private/issues/SPARK/SPARK-33526.json,2025-11-12 04:20:26
../storage/app/private/issues/SPARK/SPARK-43121.json,2025-11-12 04:20:36
../storage/app/private/issues/SPARK/SPARK-30754.json,2025-11-12 04:20:43
../storage/app/private/issues/SPARK/SPARK-16498.json,2025-11-12 04:21:39
../storage/app/private/issues/SPARK/SPARK-17505.json,2025-11-12 04:21:54
../storage/app/private/issues/SPARK/SPARK-39134.json,2025-11-12 04:22:03
../storage/app/private/issues/SPARK/SPARK-6139.json,2025-11-12 04:22:12
../storage/app/private/issues/SPARK/SPARK-1893.json,2025-11-12 04:22:13
../storage/app/private/issues/SPARK/SPARK-20210.json,2025-11-12 04:22:15
../storage/app/private/issues/SPARK/SPARK-49771.json,2025-11-12 04:22:17
../storage/app/private/issues/SPARK/SPARK-2826.json,2025-11-12 04:22:20
../storage/app/private/issues/SPARK/SPARK-13073.json,2025-11-12 04:22:42
../storage/app/private/issues/SPARK/SPARK-21276.json,2025-11-12 04:22:57
../storage/app/private/issues/SPARK/SPARK-26180.json,2025-11-12 04:23:00
../storage/app/private/issues/SPARK/SPARK-36824.json,2025-11-12 04:23:03
../storage/app/private/issues/SPARK/SPARK-20703.json,2025-11-12 04:24:19
../storage/app/private/issues/SPARK/SPARK-50129.json,2025-11-12 04:24:21
../storage/app/private/issues/SPARK/SPARK-46075.json,2025-11-12 04:24:48
../storage/app/private/issues/SPARK/SPARK-9845.json,2025-11-12 04:24:49
../storage/app/private/issues/SPARK/SPARK-7132.json,2025-11-12 04:25:21
../storage/app/private/issues/SPARK/SPARK-38134.json,2025-11-12 04:25:24
../storage/app/private/issues/SPARK/SPARK-40876.json,2025-11-12 04:25:44
../storage/app/private/issues/SPARK/SPARK-1372.json,2025-11-12 04:25:47
../storage/app/private/issues/SPARK/SPARK-49025.json,2025-11-12 04:27:12
../storage/app/private/issues/SPARK/SPARK-37239.json,2025-11-12 04:27:19
../storage/app/private/issues/SPARK/SPARK-11222.json,2025-11-12 04:29:13
../storage/app/private/issues/SPARK/SPARK-44622.json,2025-11-12 04:29:47
../storage/app/private/issues/SPARK/SPARK-46733.json,2025-11-12 04:29:52
../storage/app/private/issues/SPARK/SPARK-20632.json,2025-11-12 04:29:54
../storage/app/private/issues/SPARK/SPARK-49570.json,2025-11-12 04:29:56
../storage/app/private/issues/SPARK/SPARK-9470.json,2025-11-12 04:29:59
../storage/app/private/issues/SPARK/SPARK-20409.json,2025-11-12 04:30:02
../storage/app/private/issues/SPARK/SPARK-27801.json,2025-11-12 04:30:05
../storage/app/private/issues/SPARK/SPARK-29278.json,2025-11-12 04:30:06
../storage/app/private/issues/SPARK/SPARK-34854.json,2025-11-12 04:30:28
../storage/app/private/issues/SPARK/SPARK-30204.json,2025-11-12 04:30:29
../storage/app/private/issues/SPARK/SPARK-39870.json,2025-11-12 04:30:48
../storage/app/private/issues/SPARK/SPARK-39734.json,2025-11-12 04:31:00
../storage/app/private/issues/SPARK/SPARK-42732.json,2025-11-12 04:31:11
../storage/app/private/issues/SPARK/SPARK-41750.json,2025-11-12 04:31:13
../storage/app/private/issues/SPARK/SPARK-34092.json,2025-11-12 04:31:44
../storage/app/private/issues/SPARK/SPARK-8529.json,2025-11-12 04:31:45
../storage/app/private/issues/SPARK/SPARK-16623.json,2025-11-12 04:31:47
../storage/app/private/issues/SPARK/SPARK-4924.json,2025-11-12 04:33:13
../storage/app/private/issues/SPARK/SPARK-18286.json,2025-11-12 04:33:21
../storage/app/private/issues/SPARK/SPARK-36663.json,2025-11-12 04:33:42
../storage/app/private/issues/SPARK/SPARK-32665.json,2025-11-12 04:33:46
../storage/app/private/issues/SPARK/SPARK-24710.json,2025-11-12 04:33:48
../storage/app/private/issues/SPARK/SPARK-31711.json,2025-11-12 04:33:59
../storage/app/private/issues/SPARK/SPARK-32352.json,2025-11-12 04:34:45
../storage/app/private/issues/SPARK/SPARK-11687.json,2025-11-12 04:34:49
../storage/app/private/issues/SPARK/SPARK-51827.json,2025-11-12 04:35:08
../storage/app/private/issues/SPARK/SPARK-39186.json,2025-11-12 04:35:18
../storage/app/private/issues/SPARK/SPARK-43815.json,2025-11-12 04:35:47
../storage/app/private/issues/SPARK/SPARK-27088.json,2025-11-12 04:35:59
../storage/app/private/issues/SPARK/SPARK-8334.json,2025-11-12 04:36:05
../storage/app/private/issues/SPARK/SPARK-33316.json,2025-11-12 04:36:13
../storage/app/private/issues/SPARK/SPARK-31596.json,2025-11-12 04:36:22
../storage/app/private/issues/SPARK/SPARK-28399.json,2025-11-12 04:37:05
../storage/app/private/issues/SPARK/SPARK-14275.json,2025-11-12 04:37:25
../storage/app/private/issues/SPARK/SPARK-26008.json,2025-11-12 04:37:27
../storage/app/private/issues/SPARK/SPARK-22311.json,2025-11-12 04:37:35
../storage/app/private/issues/SPARK/SPARK-37348.json,2025-11-12 04:37:58
../storage/app/private/issues/SPARK/SPARK-11046.json,2025-11-12 04:38:25
../storage/app/private/issues/SPARK/SPARK-35125.json,2025-11-12 04:38:46
../storage/app/private/issues/SPARK/SPARK-3554.json,2025-11-12 04:38:59
../storage/app/private/issues/SPARK/SPARK-27741.json,2025-11-12 04:39:07
../storage/app/private/issues/SPARK/SPARK-47664.json,2025-11-12 04:39:17
../storage/app/private/issues/SPARK/SPARK-7271.json,2025-11-12 04:39:33
../storage/app/private/issues/SPARK/SPARK-51396.json,2025-11-12 04:39:40
../storage/app/private/issues/SPARK/SPARK-46308.json,2025-11-12 04:40:12
../storage/app/private/issues/SPARK/SPARK-5716.json,2025-11-12 04:40:21
../storage/app/private/issues/SPARK/SPARK-11897.json,2025-11-12 04:40:25
../storage/app/private/issues/SPARK/SPARK-1318.json,2025-11-12 04:40:29
../storage/app/private/issues/SPARK/SPARK-23943.json,2025-11-12 04:40:33
../storage/app/private/issues/SPARK/SPARK-18089.json,2025-11-12 04:40:55
../storage/app/private/issues/SPARK/SPARK-35966.json,2025-11-12 04:40:58
../storage/app/private/issues/SPARK/SPARK-31507.json,2025-11-12 04:41:07
../storage/app/private/issues/SPARK/SPARK-16021.json,2025-11-12 04:41:18
../storage/app/private/issues/SPARK/SPARK-10770.json,2025-11-12 04:41:52
../storage/app/private/issues/SPARK/SPARK-53720.json,2025-11-12 04:41:59
../storage/app/private/issues/SPARK/SPARK-15630.json,2025-11-12 04:42:01
../storage/app/private/issues/SPARK/SPARK-32474.json,2025-11-12 04:42:06
../storage/app/private/issues/SPARK/SPARK-10978.json,2025-11-12 04:42:39
../storage/app/private/issues/SPARK/SPARK-45538.json,2025-11-12 04:42:42
../storage/app/private/issues/SPARK/SPARK-22720.json,2025-11-12 04:42:45
../storage/app/private/issues/SPARK/SPARK-10021.json,2025-11-12 04:42:47
../storage/app/private/issues/SPARK/SPARK-50691.json,2025-11-12 04:42:50
../storage/app/private/issues/SPARK/SPARK-4195.json,2025-11-12 04:42:55
../storage/app/private/issues/SPARK/SPARK-2648.json,2025-11-12 04:43:00
../storage/app/private/issues/SPARK/SPARK-14032.json,2025-11-12 04:43:20
../storage/app/private/issues/SPARK/SPARK-16201.json,2025-11-12 04:43:22
../storage/app/private/issues/SPARK/SPARK-47183.json,2025-11-12 04:43:24
../storage/app/private/issues/SPARK/SPARK-10920.json,2025-11-12 04:43:25
../storage/app/private/issues/SPARK/SPARK-12171.json,2025-11-12 04:43:27
../storage/app/private/issues/SPARK/SPARK-21477.json,2025-11-12 04:43:30
../storage/app/private/issues/SPARK/SPARK-2946.json,2025-11-12 04:43:32
../storage/app/private/issues/SPARK/SPARK-24148.json,2025-11-12 04:43:45
../storage/app/private/issues/SPARK/SPARK-4205.json,2025-11-12 04:45:52
../storage/app/private/issues/SPARK/SPARK-6809.json,2025-11-12 04:45:53
../storage/app/private/issues/SPARK/SPARK-11638.json,2025-11-12 04:46:24
../storage/app/private/issues/SPARK/SPARK-3199.json,2025-11-12 04:46:28
../storage/app/private/issues/SPARK/SPARK-22106.json,2025-11-12 04:46:41
../storage/app/private/issues/SPARK/SPARK-1987.json,2025-11-12 04:47:02
../storage/app/private/issues/SPARK/SPARK-3514.json,2025-11-12 04:47:04
../storage/app/private/issues/SPARK/SPARK-4744.json,2025-11-12 04:47:06
../storage/app/private/issues/SPARK/SPARK-11904.json,2025-11-12 04:47:32
../storage/app/private/issues/SPARK/SPARK-39785.json,2025-11-12 04:47:35
../storage/app/private/issues/SPARK/SPARK-7363.json,2025-11-12 04:47:37
../storage/app/private/issues/SPARK/SPARK-8169.json,2025-11-12 04:47:49
../storage/app/private/issues/SPARK/SPARK-38194.json,2025-11-12 04:48:32
../storage/app/private/issues/SPARK/SPARK-23303.json,2025-11-12 04:49:05
../storage/app/private/issues/SPARK/SPARK-12099.json,2025-11-12 04:49:07
../storage/app/private/issues/SPARK/SPARK-21633.json,2025-11-12 04:49:29
../storage/app/private/issues/SPARK/SPARK-10758.json,2025-11-12 04:49:31
../storage/app/private/issues/SPARK/SPARK-15994.json,2025-11-12 04:50:01
../storage/app/private/issues/SPARK/SPARK-46447.json,2025-11-12 04:50:12
../storage/app/private/issues/SPARK/SPARK-31567.json,2025-11-12 04:50:20
../storage/app/private/issues/SPARK/SPARK-9522.json,2025-11-12 04:50:32
../storage/app/private/issues/SPARK/SPARK-43520.json,2025-11-12 04:50:36
../storage/app/private/issues/SPARK/SPARK-42172.json,2025-11-12 04:50:51
../storage/app/private/issues/SPARK/SPARK-51604.json,2025-11-12 04:51:00
../storage/app/private/issues/SPARK/SPARK-4368.json,2025-11-12 04:51:02
../storage/app/private/issues/SPARK/SPARK-8078.json,2025-11-12 04:51:04
../storage/app/private/issues/SPARK/SPARK-30413.json,2025-11-12 04:51:20
../storage/app/private/issues/SPARK/SPARK-31265.json,2025-11-12 04:51:22
../storage/app/private/issues/SPARK/SPARK-14630.json,2025-11-12 04:51:40
../storage/app/private/issues/SPARK/SPARK-49780.json,2025-11-12 04:51:42
../storage/app/private/issues/SPARK/SPARK-50951.json,2025-11-12 04:51:50
../storage/app/private/issues/SPARK/SPARK-49084.json,2025-11-12 04:51:52
../storage/app/private/issues/SPARK/SPARK-10897.json,2025-11-12 04:51:53
../storage/app/private/issues/SPARK/SPARK-24465.json,2025-11-12 04:51:54
../storage/app/private/issues/SPARK/SPARK-6181.json,2025-11-12 04:51:55
../storage/app/private/issues/SPARK/SPARK-29074.json,2025-11-12 04:52:16
../storage/app/private/issues/SPARK/SPARK-28716.json,2025-11-12 04:52:18
